Code_agent;NUK;Date_of_sale;Policy_number;Policy_status;Period_type_code;Type_of_periodicity;Periodicity_code;Periodicity;Region_code;Business_line;Insurance_premium
116499009;17144;28.12.2022;XZX0C0Y00;20;D;Периодическая оплата;1;Ежемесячная;116499;РСЖ;7473.2
116499011;17138;11.11.2022;XZX0CBB;20;D;Периодическая оплата;1;Ежемесячная;116499;НСиБ;1936.8
116499011;17138;27.02.2022;XZX0CBB0;20;D;Периодическая оплата;1;Ежемесячная;116499;ПСЖ;11294.36
116499006;17219;25.08.2022;XZX0CBY;20;D;Периодическая оплата;1;Ежемесячная;116499;НСЖ;12361.5
116499006;17219;03.06.2022;XZX0CBY0;20;D;Периодическая оплата;1;Ежемесячная;116499;НСиБ;28544.76
202906002;15481;25.08.2022;XZX0CCK;20;D;Периодическая оплата;1;Ежемесячная;202906;НСЖ;11793.24
202906002;15481;12.01.2022;XZX0CCK0;20;D;Периодическая оплата;1;Ежемесячная;202906;НСиБ;5076.4
202906002;15481;28.02.2022;XZX0CCK00;20;D;Периодическая оплата;1;Ежемесячная;202906;РСЖ;2982.4
140399011;21010;18.10.2022;XZX0CCR;20;D;Периодическая оплата;1;Ежемесячная;140399;НСЖ;56.16
140399011;21010;01.02.2022;XZX0CCR0;20;D;Периодическая оплата;1;Ежемесячная;140399;НСиБ;7994.8
140399011;21010;01.11.2022;XZX0CCR00;20;D;Периодическая оплата;1;Ежемесячная;140399;РСЖ;2869.44
214401001;19271;03.04.2022;XZX0CI0;20;D;Периодическая оплата;1;Ежемесячная;214401;НСЖ;67.51
214401001;19271;11.04.2022;XZX0CI00;20;D;Периодическая оплата;1;Ежемесячная;214401;НСиБ;1786.29
214401001;19271;02.05.2022;XZX0CI000;20;D;Периодическая оплата;1;Ежемесячная;214401;РСЖ;6261.78
214401001;19271;06.02.2022;XZX0CIX;20;D;Периодическая оплата;1;Ежемесячная;214401;НСЖ;99.17
214401001;19271;11.09.2022;XZX0CIX0;20;D;Периодическая оплата;1;Ежемесячная;214401;НСиБ;923.03
214401001;19271;16.06.2022;XZX0CIX00;20;D;Периодическая оплата;1;Ежемесячная;214401;РСЖ;16855.5
202902006;14982;28.05.2022;XZX0CIZ;20;D;Периодическая оплата;1;Ежемесячная;202902;НСЖ;16780.8
202902006;14982;23.10.2022;XZX0CIZ0;20;D;Периодическая оплата;1;Ежемесячная;202902;НСиБ;2012.8
56499008;2556;16.01.2022;XZX0CKW;20;D;Периодическая оплата;1;Ежемесячная;56499;НСиБ;2218.94
56499008;2556;01.02.2022;XZX0CKW0;20;D;Периодическая оплата;1;Ежемесячная;56499;ПСЖ;8875.61
52820004;2363;04.04.2022;XZX0CR0;20;D;Периодическая оплата;1;Ежемесячная;52820;НСЖ;160.2
52820004;2363;27.02.2022;XZX0CR00;20;D;Периодическая оплата;1;Ежемесячная;52820;НСиБ;8337.6
52820004;2363;04.12.2022;XZX0CR000;20;D;Периодическая оплата;1;Ежемесячная;52820;РСЖ;8355.06
125308006;17643;03.11.2022;XZX0CRI;20;D;Периодическая оплата;1;Ежемесячная;125308;НСЖ;102.24
125308006;17643;10.11.2022;XZX0CRI0;20;D;Периодическая оплата;1;Ежемесячная;125308;НСиБ;2949.96
125308006;17643;18.05.2022;XZX0CRI00;20;D;Периодическая оплата;1;Ежемесячная;125308;РСЖ;5339.94
131799025;18558;21.01.2022;XZX0CRR;20;D;Периодическая оплата;1;Ежемесячная;131799;НСЖ;16125.52
131799025;18558;11.05.2022;XZX0CRR0;20;D;Периодическая оплата;1;Ежемесячная;131799;НСиБ;889.44
110199020;7815;04.12.2022;XZX0CRZ;20;D;Периодическая оплата;1;Ежемесячная;110199;НСЖ;25661.28
110199020;7815;17.03.2022;XZX0CRZ0;20;D;Периодическая оплата;1;Ежемесячная;110199;НСиБ;7805.84
213101007;15474;01.03.2022;XZX0CXB;20;D;Периодическая оплата;1;Ежемесячная;213101;НСЖ;12071.85
213101007;15474;03.11.2022;XZX0CXB0;20;D;Периодическая оплата;1;Ежемесячная;213101;НСиБ;11562.42
88802003;15433;24.04.2022;XZX0CXK;20;D;Периодическая оплата;1;Ежемесячная;88802;НСиБ;1990.8
88802003;15433;02.01.2022;XZX0CXK0;20;D;Периодическая оплата;1;Ежемесячная;88802;ПСЖ;8059.56
135699037;20092;24.07.2022;XZX0CXR;20;D;Периодическая оплата;1;Ежемесячная;135699;НСиБ;941.75
135699037;20092;15.08.2022;XZX0CXR0;20;D;Периодическая оплата;1;Ежемесячная;135699;ПСЖ;5733.52
116499009;17144;23.10.2022;XZX0I0I;20;D;Периодическая оплата;12;Годовая;116499;НСЖ;-32
116499009;17144;11.12.2022;XZX0I0I0;20;D;Периодическая оплата;12;Годовая;116499;НСиБ;82463.68
116499009;17144;26.06.2022;XZX0I0I00;20;D;Периодическая оплата;12;Годовая;116499;РСЖ;1537.5
30327002;10327;01.06.2022;XZX0IBI;20;D;Периодическая оплата;12;Годовая;30327;НСЖ;185771.1
30327002;10327;19.05.2022;XZX0IBI0;20;D;Периодическая оплата;12;Годовая;30327;НСиБ;8200.8
209201005;14983;28.04.2022;XZX0IBW;20;D;Периодическая оплата;1;Ежемесячная;209201;НСЖ;11520.32
209201005;14983;15.08.2022;XZX0IBW0;20;D;Периодическая оплата;1;Ежемесячная;209201;НСиБ;3577.32
209201005;14983;13.07.2022;XZX0IBW00;20;D;Периодическая оплата;1;Ежемесячная;209201;РСЖ;163.44
202616001;15466;01.07.2022;XZX0IBY;20;D;Периодическая оплата;1;Ежемесячная;202616;НСиБ;1862
202616001;15466;11.06.2022;XZX0IBY0;20;D;Периодическая оплата;1;Ежемесячная;202616;ПСЖ;7230.17
131799054;18639;27.09.2022;XZX0IC0;20;D;Периодическая оплата;1;Ежемесячная;131799;НСЖ;115.2
131799054;18639;05.07.2022;XZX0IC00;20;D;Периодическая оплата;1;Ежемесячная;131799;НСиБ;5175
131799054;18639;05.07.2022;XZX0IC000;20;D;Периодическая оплата;1;Ежемесячная;131799;РСЖ;7535.04
171605003;15999;21.04.2022;XZX0ICC;20;D;Периодическая оплата;1;Ежемесячная;171605;ПСЖ;8761.68
62599034;14744;04.06.2022;XZX0ICK;20;D;Периодическая оплата;1;Ежемесячная;62599;НСЖ;43.56
62599034;14744;28.10.2022;XZX0ICK0;20;D;Периодическая оплата;1;Ежемесячная;62599;НСиБ;7198.9
62599034;14744;01.10.2022;XZX0ICK00;20;D;Периодическая оплата;1;Ежемесячная;62599;РСЖ;3762
42999073;8324;01.01.2022;XZX0ICR;20;D;Периодическая оплата;1;Ежемесячная;42999;НСЖ;107.4
42999073;8324;21.08.2022;XZX0ICR0;20;D;Периодическая оплата;1;Ежемесячная;42999;НСиБ;9557.8
42999073;8324;12.07.2022;XZX0ICR00;20;D;Периодическая оплата;1;Ежемесячная;42999;РСЖ;4097.94
135699048;10391;02.12.2022;XZX0ICW;20;D;Периодическая оплата;1;Ежемесячная;135699;НСЖ;51.12
135699048;10391;28.03.2022;XZX0ICW0;20;D;Периодическая оплата;1;Ежемесячная;135699;НСиБ;4721.6
135699048;10391;27.03.2022;XZX0ICW00;20;D;Периодическая оплата;1;Ежемесячная;135699;РСЖ;1113
171601014;11696;21.12.2022;XZX0ICY;20;D;Периодическая оплата;1;Ежемесячная;171601;НСЖ;12712.4
171601014;11696;24.06.2022;XZX0ICY0;20;D;Периодическая оплата;1;Ежемесячная;171601;НСиБ;2898.5
109106005;19261;08.03.2022;XZX0II0;20;D;Периодическая оплата;1;Ежемесячная;109106;НСЖ;16607.34
109106005;19261;06.03.2022;XZX0II00;20;D;Периодическая оплата;1;Ежемесячная;109106;НСиБ;4101.52
88809002;15498;25.11.2022;XZX0IKY;20;D;Периодическая оплата;12;Годовая;88809;НСЖ;27791.69
88809002;15498;06.05.2022;XZX0IKY0;20;D;Периодическая оплата;12;Годовая;88809;НСиБ;9856.47
190606012;13232;12.06.2022;XZX0IRB;20;D;Периодическая оплата;1;Ежемесячная;190606;НСЖ;20.16
190606012;13232;07.01.2022;XZX0IRB0;20;D;Периодическая оплата;1;Ежемесячная;190606;НСиБ;1592.94
190606012;13232;16.05.2022;XZX0IRB00;20;D;Периодическая оплата;1;Ежемесячная;190606;РСЖ;4424.2
88802003;15433;21.03.2022;XZX0IRC;20;D;Периодическая оплата;1;Ежемесячная;88802;НСЖ;9525.6
88802003;15433;14.03.2022;XZX0IRC0;20;D;Периодическая оплата;1;Ежемесячная;88802;НСиБ;7890.82
202604002;15459;11.03.2022;XZX0IRK;20;D;Периодическая оплата;1;Ежемесячная;202604;НСЖ;11043
202604002;15459;23.08.2022;XZX0IRK0;20;D;Периодическая оплата;1;Ежемесячная;202604;НСиБ;2431.3
88899009;15090;19.11.2022;XZX0IRR;20;D;Периодическая оплата;1;Ежемесячная;88899;НСЖ;760.32
88899009;15090;25.11.2022;XZX0IRR0;20;D;Периодическая оплата;1;Ежемесячная;88899;НСиБ;3841.2
135699037;20092;04.06.2022;XZX0IRW;20;D;Периодическая оплата;12;Годовая;135699;НСЖ;223381.2
135699037;20092;26.08.2022;XZX0IRW0;20;D;Периодическая оплата;12;Годовая;135699;НСиБ;7778.7
135699037;20092;17.07.2022;XZX0IRY;20;D;Периодическая оплата;1;Ежемесячная;135699;НСЖ;9262.36
135699037;20092;04.02.2022;XZX0IRY0;20;D;Периодическая оплата;1;Ежемесячная;135699;НСиБ;9368.15
171699003;11543;02.09.2022;XZX0IXC;20;D;Периодическая оплата;12;Годовая;171699;НСЖ;316
171699003;11543;16.11.2022;XZX0IXC0;20;D;Периодическая оплата;12;Годовая;171699;НСиБ;43562
171699003;11543;27.11.2022;XZX0IXC00;20;D;Периодическая оплата;12;Годовая;171699;РСЖ;44515.52
171699003;11543;12.08.2022;XZX0IXW;12;D;Периодическая оплата;12;Годовая;171699;НСЖ;-464
171699003;11543;06.06.2022;XZX0IXW0;12;D;Периодическая оплата;12;Годовая;171699;НСиБ;-184844.4
171699003;11543;13.10.2022;XZX0IXW00;12;D;Периодическая оплата;12;Годовая;171699;РСЖ;-14800.66
40999034;14067;08.10.2022;XZX0IXX;20;D;Периодическая оплата;1;Ежемесячная;40999;НСЖ;105.97
40999034;14067;20.03.2022;XZX0IXX0;20;D;Периодическая оплата;1;Ежемесячная;40999;НСиБ;5413.49
40999034;14067;27.05.2022;XZX0IXX00;20;D;Периодическая оплата;1;Ежемесячная;40999;РСЖ;7808
88809003;15499;01.07.2022;XZX0IZI;20;D;Периодическая оплата;1;Ежемесячная;88809;НСЖ;8271.86
88809003;15499;04.09.2022;XZX0IZI0;20;D;Периодическая оплата;1;Ежемесячная;88809;НСиБ;1713.92
202616001;15466;21.08.2022;XZX0IZZ;20;D;Периодическая оплата;1;Ежемесячная;202616;НСЖ;5008.51
202616001;15466;09.11.2022;XZX0IZZ0;20;D;Периодическая оплата;1;Ежемесячная;202616;НСиБ;2557.74
202616001;15466;17.10.2022;XZX0IZZ00;20;D;Периодическая оплата;1;Ежемесячная;202616;РСЖ;561.6
52899096;5545;20.06.2022;XZX0K0B;32;N;Единовременная оплата;0;Не применимо;52899;НСЖ;360240
52899096;5545;23.05.2022;XZX0K0B0;32;N;Единовременная оплата;0;Не применимо;52899;НСиБ;85831.68
62502010;14925;10.06.2022;XZX0K0I;20;D;Периодическая оплата;12;Годовая;62502;НСЖ;93320.8
62502010;14925;15.05.2022;XZX0K0I0;20;D;Периодическая оплата;12;Годовая;62502;НСиБ;16315.2
62502010;14925;13.11.2022;XZX0K0I00;20;D;Периодическая оплата;12;Годовая;62502;РСЖ;5918.4
205305002;18721;09.08.2022;XZX0K0K;20;D;Периодическая оплата;12;Годовая;205305;НСЖ;340
205305002;18721;25.09.2022;XZX0K0K0;20;D;Периодическая оплата;12;Годовая;205305;НСиБ;65361.6
205305002;18721;12.06.2022;XZX0K0K00;20;D;Периодическая оплата;12;Годовая;205305;РСЖ;75200
52899095;1548;24.02.2022;XZX0K0R;32;N;Единовременная оплата;0;Не применимо;52899;НСЖ;1430572
52899095;1548;10.11.2022;XZX0K0R0;32;N;Единовременная оплата;0;Не применимо;52899;НСиБ;4788
160599026;8503;24.02.2022;XZX0K0X;32;N;Единовременная оплата;0;Не применимо;160599;НСЖ;1500300
160599026;8503;02.02.2022;XZX0K0X0;32;N;Единовременная оплата;0;Не применимо;160599;НСиБ;4248
52899095;1548;06.04.2022;XZX0K0Y;32;N;Единовременная оплата;0;Не применимо;52899;НСЖ;858660
52899095;1548;21.03.2022;XZX0K0Y0;32;N;Единовременная оплата;0;Не применимо;52899;НСиБ;443.04
214402001;19273;11.03.2022;XZX0K0Z;20;D;Периодическая оплата;1;Ежемесячная;214402;НСЖ;66.24
214402001;19273;11.08.2022;XZX0K0Z0;20;D;Периодическая оплата;1;Ежемесячная;214402;НСиБ;6548.4
214402001;19273;27.01.2022;XZX0K0Z00;20;D;Периодическая оплата;1;Ежемесячная;214402;РСЖ;3833.62
204501002;21088;02.08.2022;XZX0KB0;20;D;Периодическая оплата;12;Годовая;204501;НСЖ;68367.98
204501002;21088;08.08.2022;XZX0KB00;20;D;Периодическая оплата;12;Годовая;204501;НСиБ;10714.36
116499006;17219;22.12.2022;XZX0KBC;20;D;Периодическая оплата;1;Ежемесячная;116499;НСиБ;5762.66
116499006;17219;13.06.2022;XZX0KBC0;20;D;Периодическая оплата;1;Ежемесячная;116499;ПСЖ;12176.08
62599015;14756;25.09.2022;XZX0KBK;20;D;Периодическая оплата;12;Годовая;62599;НСЖ;127250.5
62599015;14756;21.02.2022;XZX0KBK0;20;D;Периодическая оплата;12;Годовая;62599;НСиБ;19967.2
88802018;15525;15.01.2022;XZX0KBR;20;D;Периодическая оплата;12;Годовая;88802;НСЖ;140662.8
88802018;15525;20.07.2022;XZX0KBR0;20;D;Периодическая оплата;12;Годовая;88802;НСиБ;23957.5
52820003;4264;15.06.2022;XZX0KBW;32;N;Единовременная оплата;0;Не применимо;52820;НСЖ;1246209.18
52820003;4264;26.10.2022;XZX0KBW0;32;N;Единовременная оплата;0;Не применимо;52820;НСиБ;1190.34
211702003;10688;18.11.2022;XZX0KBY;20;D;Периодическая оплата;1;Ежемесячная;211702;НСиБ;4677
211702003;10688;13.06.2022;XZX0KBY0;20;D;Периодическая оплата;1;Ежемесячная;211702;ПСЖ;26219.9
190606012;13232;04.01.2022;XZX0KBZ;32;N;Единовременная оплата;0;Не применимо;190606;НСЖ;550970.45
